Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776542086,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542087,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542088,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542089,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542090,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542091,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542092,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542093,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542094,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542095,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542096,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776542097,3,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10745.20491703879,10745.20491703879,10745.20491703879,10745.20491703879,2912.0
1776542098,3,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10745.20491703879,10745.20491703879,10745.20491703879,10745.20491703879,2912.0
1776542099,3,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10745.20491703879,10745.20491703879,10745.20491703879,10745.20491703879,2912.0
1776542100,3,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10745.20491703879,10745.20491703879,10745.20491703879,10745.20491703879,2912.0
1776542101,3,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10745.20491703879,10745.20491703879,10745.20491703879,10745.20491703879,2912.0
1776542102,3,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10745.20491703879,10745.20491703879,10745.20491703879,10745.20491703879,2912.0
1776542103,3,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10745.20491703879,10745.20491703879,10745.20491703879,10745.20491703879,2912.0
1776542104,3,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10745.20491703879,10745.20491703879,10745.20491703879,10745.20491703879,2912.0
1776542105,3,,Aggregated,0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,2,0,11000.0,14363.236521021463,10745.20491703879,17981.268125004135,2820.0
1776542106,3,,Aggregated,0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,2,0,11000.0,14363.236521021463,10745.20491703879,17981.268125004135,2820.0
1776542107,3,,Aggregated,0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,2,0,11000.0,14363.236521021463,10745.20491703879,17981.268125004135,2820.0
1776542108,3,,Aggregated,0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,2,0,11000.0,14363.236521021463,10745.20491703879,17981.268125004135,2820.0
1776542109,3,,Aggregated,0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,2,0,11000.0,14363.236521021463,10745.20491703879,17981.268125004135,2820.0
1776542110,3,,Aggregated,0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,2,0,11000.0,14363.236521021463,10745.20491703879,17981.268125004135,2820.0
1776542111,3,,Aggregated,0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,2,0,11000.0,14363.236521021463,10745.20491703879,17981.268125004135,2820.0
1776542112,3,,Aggregated,0.100000,0.000000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,2,0,11000.0,14363.236521021463,10745.20491703879,17981.268125004135,2820.0
1776542113,3,,Aggregated,0.100000,0.000000,18000,18000,25000,25000,25000,25000,25000,25000,25000,25000,25000,3,0,18000.0,17760.500417013343,10745.20491703879,24555.0282089971,2816.6666666666665
1776542114,3,,Aggregated,0.100000,0.000000,18000,18000,25000,25000,25000,25000,25000,25000,25000,25000,25000,3,0,18000.0,17760.500417013343,10745.20491703879,24555.0282089971,2816.6666666666665
1776542115,3,,Aggregated,0.100000,0.000000,18000,18000,25000,25000,25000,25000,25000,25000,25000,25000,25000,3,0,18000.0,17760.500417013343,10745.20491703879,24555.0282089971,2816.6666666666665
1776542116,3,,Aggregated,0.100000,0.000000,18000,18000,25000,25000,25000,25000,25000,25000,25000,25000,25000,3,0,18000.0,17760.500417013343,10745.20491703879,24555.0282089971,2816.6666666666665
1776542117,3,,Aggregated,0.100000,0.000000,18000,18000,25000,25000,25000,25000,25000,25000,25000,25000,25000,3,0,18000.0,17760.500417013343,10745.20491703879,24555.0282089971,2816.6666666666665
1776542118,3,,Aggregated,0.100000,0.000000,18000,18000,25000,25000,25000,25000,25000,25000,25000,25000,25000,3,0,18000.0,17760.500417013343,10745.20491703879,24555.0282089971,2816.6666666666665
