Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776540344,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540345,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540346,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540347,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540348,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540349,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540350,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540351,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540352,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776540353,3,,Aggregated,0.000000,0.000000,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,1,0,8632.212499971502,8632.212499971502,8632.212499971502,8632.212499971502,2696.0
1776540354,3,,Aggregated,0.000000,0.000000,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,1,0,8632.212499971502,8632.212499971502,8632.212499971502,8632.212499971502,2696.0
1776540355,3,,Aggregated,0.000000,0.000000,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,1,0,8632.212499971502,8632.212499971502,8632.212499971502,8632.212499971502,2696.0
1776540356,3,,Aggregated,0.000000,0.000000,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,1,0,8632.212499971502,8632.212499971502,8632.212499971502,8632.212499971502,2696.0
1776540357,3,,Aggregated,0.000000,0.000000,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,1,0,8632.212499971502,8632.212499971502,8632.212499971502,8632.212499971502,2696.0
1776540358,3,,Aggregated,0.000000,0.000000,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,1,0,8632.212499971502,8632.212499971502,8632.212499971502,8632.212499971502,2696.0
1776540359,3,,Aggregated,0.000000,0.000000,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,1,0,8632.212499971502,8632.212499971502,8632.212499971502,8632.212499971502,2696.0
1776540360,3,,Aggregated,0.000000,0.000000,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,1,0,8632.212499971502,8632.212499971502,8632.212499971502,8632.212499971502,2696.0
1776540361,3,,Aggregated,0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,2,0,8632.212499971502,12373.804478993407,8632.212499971502,16115.396458015312,2740.0
1776540362,3,,Aggregated,0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,2,0,8632.212499971502,12373.804478993407,8632.212499971502,16115.396458015312,2740.0
1776540363,3,,Aggregated,0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,2,0,8632.212499971502,12373.804478993407,8632.212499971502,16115.396458015312,2740.0
1776540364,3,,Aggregated,0.100000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,2,0,8632.212499971502,12373.804478993407,8632.212499971502,16115.396458015312,2740.0
1776540365,3,,Aggregated,0.200000,0.000000,16000,16000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3,0,16000.0,14373.402027665483,8632.212499971502,18372.597125009634,2742.3333333333335
1776540366,3,,Aggregated,0.200000,0.000000,16000,16000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3,0,16000.0,14373.402027665483,8632.212499971502,18372.597125009634,2742.3333333333335
1776540367,3,,Aggregated,0.200000,0.000000,16000,16000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3,0,16000.0,14373.402027665483,8632.212499971502,18372.597125009634,2742.3333333333335
1776540368,3,,Aggregated,0.200000,0.000000,16000,16000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3,0,16000.0,14373.402027665483,8632.212499971502,18372.597125009634,2742.3333333333335
1776540369,3,,Aggregated,0.200000,0.000000,16000,16000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3,0,16000.0,14373.402027665483,8632.212499971502,18372.597125009634,2742.3333333333335
1776540370,3,,Aggregated,0.200000,0.000000,16000,16000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3,0,16000.0,14373.402027665483,8632.212499971502,18372.597125009634,2742.3333333333335
1776540371,3,,Aggregated,0.200000,0.000000,16000,16000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3,0,16000.0,14373.402027665483,8632.212499971502,18372.597125009634,2742.3333333333335
1776540372,3,,Aggregated,0.200000,0.000000,16000,16000,18000,18000,18000,18000,18000,18000,18000,18000,18000,3,0,16000.0,14373.402027665483,8632.212499971502,18372.597125009634,2742.3333333333335
1776540373,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540374,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540375,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540376,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540377,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540378,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540379,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540380,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540381,3,,Aggregated,0.200000,0.000000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,4,0,16000.0,15822.128812244046,8632.212499971502,20168.309165979736,2740.5
1776540382,3,,Aggregated,0.100000,0.000000,18000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5,0,18000.0,16816.42322478583,8632.212499971502,20793.600874952972,2751.8
1776540383,3,,Aggregated,0.100000,0.000000,18000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5,0,18000.0,16816.42322478583,8632.212499971502,20793.600874952972,2751.8
1776540384,3,,Aggregated,0.100000,0.000000,18000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5,0,18000.0,16816.42322478583,8632.212499971502,20793.600874952972,2751.8
1776540385,3,,Aggregated,0.100000,0.000000,18000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5,0,18000.0,16816.42322478583,8632.212499971502,20793.600874952972,2751.8
1776540386,3,,Aggregated,0.100000,0.000000,18000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5,0,18000.0,16816.42322478583,8632.212499971502,20793.600874952972,2751.8
1776540387,3,,Aggregated,0.100000,0.000000,18000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5,0,18000.0,16816.42322478583,8632.212499971502,20793.600874952972,2751.8
1776540388,3,,Aggregated,0.100000,0.000000,18000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21000,5,0,18000.0,16816.42322478583,8632.212499971502,20793.600874952972,2751.8
