Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776545738,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776545739,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776545740,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776545741,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776545742,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776545743,10,,Aggregated,0.000000,0.000000,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,1,0,4787.84204198746,4787.84204198746,4787.84204198746,4787.84204198746,128.0
1776545744,10,,Aggregated,0.000000,0.000000,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,1,0,4787.84204198746,4787.84204198746,4787.84204198746,4787.84204198746,128.0
1776545745,10,,Aggregated,0.000000,0.000000,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,1,0,4787.84204198746,4787.84204198746,4787.84204198746,4787.84204198746,128.0
1776545746,10,,Aggregated,0.166667,0.000000,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,2,0,4800.0,6214.02814600151,4787.84204198746,7640.2142500155605,128.0
1776545747,10,,Aggregated,0.166667,0.000000,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,2,0,4800.0,6214.02814600151,4787.84204198746,7640.2142500155605,128.0
1776545748,10,,Aggregated,0.166667,0.000000,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,2,0,4800.0,6214.02814600151,4787.84204198746,7640.2142500155605,128.0
1776545749,10,,Aggregated,0.222222,0.000000,7600,7600,9900,9900,9900,9900,9900,9900,9900,9900,9900,3,0,7600.0,7450.824305667386,4787.84204198746,9924.41662499914,128.33333333333334
1776545750,10,,Aggregated,0.222222,0.000000,7600,7600,9900,9900,9900,9900,9900,9900,9900,9900,9900,3,0,7600.0,7450.824305667386,4787.84204198746,9924.41662499914,128.33333333333334
1776545751,10,,Aggregated,0.222222,0.000000,7600,7600,9900,9900,9900,9900,9900,9900,9900,9900,9900,3,0,7600.0,7450.824305667386,4787.84204198746,9924.41662499914,128.33333333333334
1776545752,10,,Aggregated,0.300000,0.000000,9700,9700,9900,9900,9900,9900,9900,9900,9900,9900,9900,4,0,7600.0,8008.0389064969495,4787.84204198746,9924.41662499914,128.5
1776545753,10,,Aggregated,0.300000,0.000000,9700,9700,9900,9900,9900,9900,9900,9900,9900,9900,9900,4,0,7600.0,8008.0389064969495,4787.84204198746,9924.41662499914,128.5
1776545754,10,,Aggregated,0.300000,0.000000,9700,9700,9900,9900,9900,9900,9900,9900,9900,9900,9900,4,0,7600.0,8008.0389064969495,4787.84204198746,9924.41662499914,128.5
1776545755,10,,Aggregated,0.300000,0.000000,9700,9700,9900,9900,9900,9900,9900,9900,9900,9900,9900,4,0,7600.0,8008.0389064969495,4787.84204198746,9924.41662499914,128.5
1776545756,10,,Aggregated,0.400000,0.000000,9700,9900,9900,13000,13000,13000,13000,13000,13000,13000,13000,5,0,9700.0,9050.71924199583,4787.84204198746,13221.440583991352,129.0
1776545757,10,,Aggregated,0.400000,0.000000,9700,9900,9900,13000,13000,13000,13000,13000,13000,13000,13000,5,0,9700.0,9050.71924199583,4787.84204198746,13221.440583991352,129.0
